524,1588499251
526,1588500073
526,1588500967
523,1588501852
522,1588502778
520,1588503677
521,1588504593
510,1588505493
510,1588506352
506,1588507258
515,1588508202
533,1588509061
543,1588509956
554,1588510856
558,1588511753
569,1588512677
577,1588513562
572,1588514477
573,1588515356
574,1588516252
575,1588517174
575,1588518084
571,1588518959
567,1588519853
563,1588520772
561,1588521671
561,1588522274
562,1588523148
555,1588524081
557,1588524971
552,1588525881
551,1588526762
549,1588527667
549,1588528547
548,1588529453
546,1588530366
546,1588531257
542,1588532170
533,1588533064
531,1588533955
525,1588534877
520,1588535765
522,1588536656
523,1588537566
551,1588538478
555,1588539346
563,1588540286
586,1588541172
601,1588542084
608,1588542955
606,1588543851
598,1588544758
595,1588545360
592,1588546265
594,1588547155
594,1588548066
